d4 ae,212 174,324 256,11010100 10101110,5814,CJK UNIFIED IDEOGRAPH,,堔
d4 af,212 175,324 257,11010100 10101111,57e2,CJK UNIFIED IDEOGRAPH,,埢
d4 b0,212 176,324 260,11010100 10110000,57f6,CJK UNIFIED IDEOGRAPH,,埶
d4 b1,212 177,324 261,11010100 10110001,57dc,CJK UNIFIED IDEOGRAPH,,埜
d4 b2,212 178,324 262,11010100 10110010,57f4,CJK UNIFIED IDEOGRAPH,,埴
d4 b3,212 179,324 263,11010100 10110011,5800,CJK UNIFIED IDEOGRAPH,,堀
d4 b4,212 180,324 264,11010100 10110100,57ed,CJK UNIFIED IDEOGRAPH,,埭
d4 b5,212 181,324 265,11010100 10110101,57fd,CJK UNIFIED IDEOGRAPH,,埽
d4 b6,212 182,324 266,11010100 10110110,5808,CJK UNIFIED IDEOGRAPH,,堈
d4 b7,212 183,324 267,11010100 10110111,57f8,CJK UNIFIED IDEOGRAPH,,埸
d4 b8,212 184,324 270,11010100 10111000,580b,CJK UNIFIED IDEOGRAPH,,堋
d4 b9,212 185,324 271,11010100 10111001,57f3,CJK UNIFIED IDEOGRAPH,,埳
d4 ba,212 186,324 272,11010100 10111010,57cf,CJK UNIFIED IDEOGRAPH,,埏
d4 bb,212 187,324 273,11010100 10111011,5807,CJK UNIFIED IDEOGRAPH,,堇
d4 bc,212 188,324 274,11010100 10111100,57ee,CJK UNIFIED IDEOGRAPH,,埮
d4 bd,212 189,324 275,11010100 10111101,57e3,CJK UNIFIED IDEOGRAPH,,埣
d4 be,212 190,324 276,11010100 10111110,57f2,CJK UNIFIED IDEOGRAPH,,埲
d4 bf,212 191,324 277,11010100 10111111,57e5,CJK UNIFIED IDEOGRAPH,,埥
d4 c0,212 192,324 300,11010100 11000000,57ec,CJK UNIFIED IDEOGRAPH,,埬
d4 c1,212 193,324 301,11010100 11000001,57e1,CJK UNIFIED IDEOGRAPH,,埡
d4 c2,212 194,324 302,11010100 11000010,580e,CJK UNIFIED IDEOGRAPH,,堎
d4 c3,212 195,324 303,11010100 11000011,57fc,CJK UNIFIED IDEOGRAPH,,埼
d4 c4,212 196,324 304,11010100 11000100,5810,CJK UNIFIED IDEOGRAPH,,堐
d4 c5,212 197,324 305,11010100 11000101,57e7,CJK UNIFIED IDEOGRAPH,,埧
d4 c6,212 198,324 306,11010100 11000110,5801,CJK UNIFIED IDEOGRAPH,,堁
d4 c7,212 199,324 307,11010100 11000111,580c,CJK UNIFIED IDEOGRAPH,,堌
d4 c8,212 200,324 310,11010100 11001000,57f1,CJK UNIFIED IDEOGRAPH,,埱
d4 c9,212 201,324 311,11010100 11001001,57e9,CJK UNIFIED IDEOGRAPH,,埩
d4 ca,212 202,324 312,11010100 11001010,57f0,CJK UNIFIED IDEOGRAPH,,埰
d4 cb,212 203,324 313,11010100 11001011,580d,CJK UNIFIED IDEOGRAPH,,堍
d4 cc,212 204,324 314,11010100 11001100,5804,CJK UNIFIED IDEOGRAPH,,堄
d4 cd,212 205,324 315,11010100 11001101,595c,CJK UNIFIED IDEOGRAPH,,奜
d4 ce,212 206,324 316,11010100 11001110,5a60,CJK UNIFIED IDEOGRAPH,,婠
d4 cf,212 207,324 317,11010100 11001111,5a58,CJK UNIFIED IDEOGRAPH,,婘
d4 d0,212 208,324 320,11010100 11010000,5a55,CJK UNIFIED IDEOGRAPH,,婕
d4 d1,212 209,324 321,11010100 11010001,5a67,CJK UNIFIED IDEOGRAPH,,婧
d4 d2,212 210,324 322,11010100 11010010,5a5e,CJK UNIFIED IDEOGRAPH,,婞
d4 d3,212 211,324 323,11010100 11010011,5a38,CJK UNIFIED IDEOGRAPH,,娸
d4 d4,212 212,324 324,11010100 11010100,5a35,CJK UNIFIED IDEOGRAPH,,娵
d4 d5,212 213,324 325,11010100 11010101,5a6d,CJK UNIFIED IDEOGRAPH,,婭
d4 d6,212 214,324 326,11010100 11010110,5a50,CJK UNIFIED IDEOGRAPH,,婐
d4 d7,212 215,324 327,11010100 11010111,5a5f,CJK UNIFIED IDEOGRAPH,,婟
d4 d8,212 216,324 330,11010100 11011000,5a65,CJK UNIFIED IDEOGRAPH,,婥
d4 d9,212 217,324 331,11010100 11011001,5a6c,CJK UNIFIED IDEOGRAPH,,婬
d4 da,212 218,324 332,11010100 11011010,5a53,CJK UNIFIED IDEOGRAPH,,婓
d4 db,212 219,324 333,11010100 11011011,5a64,CJK UNIFIED IDEOGRAPH,,婤
d4 dc,212 220,324 334,11010100 11011100,5a57,CJK UNIFIED IDEOGRAPH,,婗
d4 dd,212 221,324 335,11010100 11011101,5a43,CJK UNIFIED IDEOGRAPH,,婃
d4 de,212 222,324 336,11010100 11011110,5a5d,CJK UNIFIED IDEOGRAPH,,婝
d4 df,212 223,324 337,11010100 11011111,5a52,CJK UNIFIED IDEOGRAPH,,婒
d4 e0,212 224,324 340,11010100 11100000,5a44,CJK UNIFIED IDEOGRAPH,,婄
d4 e1,212 225,324 341,11010100 11100001,5a5b,CJK UNIFIED IDEOGRAPH,,婛
d4 e2,212 226,324 342,11010100 11100010,5a48,CJK UNIFIED IDEOGRAPH,,婈
d4 e3,212 227,324 343,11010100 11100011,5a8e,CJK UNIFIED IDEOGRAPH,,媎
d4 e4,212 228,324 344,11010100 11100100,5a3e,CJK UNIFIED IDEOGRAPH,,娾
d4 e5,212 229,324 345,11010100 11100101,5a4d,CJK UNIFIED IDEOGRAPH,,婍
d4 e6,212 230,324 346,11010100 11100110,5a39,CJK UNIFIED IDEOGRAPH,,娹
d4 e7,212 231,324 347,11010100 11100111,5a4c,CJK UNIFIED IDEOGRAPH,,婌
d4 e8,212 232,324 350,11010100 11101000,5a70,CJK UNIFIED IDEOGRAPH,,婰
d4 e9,212 233,324 351,11010100 11101001,5a69,CJK UNIFIED IDEOGRAPH,,婩
d4 ea,212 234,324 352,11010100 11101010,5a47,CJK UNIFIED IDEOGRAPH,,婇
d4 eb,212 235,324 353,11010100 11101011,5a51,CJK UNIFIED IDEOGRAPH,,婑
d4 ec,212 236,324 354,11010100 11101100,5a56,CJK UNIFIED IDEOGRAPH,,婖
d4 ed,212 237,324 355,11010100 11101101,5a42,CJK UNIFIED IDEOGRAPH,,婂
d4 ee,212 238,324 356,11010100 11101110,5a5c,CJK UNIFIED IDEOGRAPH,,婜
d4 ef,212 239,324 357,11010100 11101111,5b72,CJK UNIFIED IDEOGRAPH,,孲
d4 f0,212 240,324 360,11010100 11110000,5b6e,CJK UNIFIED IDEOGRAPH,,孮
d4 f1,212 241,324 361,11010100 11110001,5bc1,CJK UNIFIED IDEOGRAPH,,寁
d4 f2,212 242,324 362,11010100 11110010,5bc0,CJK UNIFIED IDEOGRAPH,,寀
d4 f3,212 243,324 363,11010100 11110011,5c59,CJK UNIFIED IDEOGRAPH,,屙
d4 f4,212 244,324 364,11010100 11110100,5d1e,CJK UNIFIED IDEOGRAPH,,崞
d4 f5,212 245,324 365,11010100 11110101,5d0b,CJK UNIFIED IDEOGRAPH,,崋
d4 f6,212 246,324 366,11010100 11110110,5d1d,CJK UNIFIED IDEOGRAPH,,崝
d4 f7,212 247,324 367,11010100 11110111,5d1a,CJK UNIFIED IDEOGRAPH,,崚
d4 f8,212 248,324 370,11010100 11111000,5d20,CJK UNIFIED IDEOGRAPH,,崠
d4 f9,212 249,324 371,11010100 11111001,5d0c,CJK UNIFIED IDEOGRAPH,,崌
d4 fa,212 250,324 372,11010100 11111010,5d28,CJK UNIFIED IDEOGRAPH,,崨
d4 fb,212 251,324 373,11010100 11111011,5d0d,CJK UNIFIED IDEOGRAPH,,崍
d4 fc,212 252,324 374,11010100 11111100,5d26,CJK UNIFIED IDEOGRAPH,,崦
d4 fd,212 253,324 375,11010100 11111101,5d25,CJK UNIFIED IDEOGRAPH,,崥
d4 fe,212 254,324 376,11010100 11111110,5d0f,CJK UNIFIED IDEOGRAPH,,崏
d5 40,213  64,325 100,11010101 01000000,5d30,CJK UNIFIED IDEOGRAPH,,崰
d5 41,213  65,325 101,11010101 01000001,5d12,CJK UNIFIED IDEOGRAPH,,崒
d5 42,213  66,325 102,11010101 01000010,5d23,CJK UNIFIED IDEOGRAPH,,崣
d5 43,213  67,325 103,11010101 01000011,5d1f,CJK UNIFIED IDEOGRAPH,,崟
d5 44,213  68,325 104,11010101 01000100,5d2e,CJK UNIFIED IDEOGRAPH,,崮
d5 45,213  69,325 105,11010101 01000101,5e3e,CJK UNIFIED IDEOGRAPH,,帾
d5 46,213  70,325 106,11010101 01000110,5e34,CJK UNIFIED IDEOGRAPH,,帴
d5 47,213  71,325 107,11010101 01000111,5eb1,CJK UNIFIED IDEOGRAPH,,庱
d5 48,213  72,325 110,11010101 01001000,5eb4,CJK UNIFIED IDEOGRAPH,,庴
d5 49,213  73,325 111,11010101 01001001,5eb9,CJK UNIFIED IDEOGRAPH,,庹
d5 4a,213  74,325 112,11010101 01001010,5eb2,CJK UNIFIED IDEOGRAPH,,庲
d5 4b,213  75,325 113,11010101 01001011,5eb3,CJK UNIFIED IDEOGRAPH,,庳
d5 4c,213  76,325 114,11010101 01001100,5f36,CJK UNIFIED IDEOGRAPH,,弶
d5 4d,213  77,325 115,11010101 01001101,5f38,CJK UNIFIED IDEOGRAPH,,弸
d5 4e,213  78,325 116,11010101 01001110,5f9b,CJK UNIFIED IDEOGRAPH,,徛
d5 4f,213  79,325 117,11010101 01001111,5f96,CJK UNIFIED IDEOGRAPH,,徖
d5 50,213  80,325 120,11010101 01010000,5f9f,CJK UNIFIED IDEOGRAPH,,徟
d5 51,213  81,325 121,11010101 01010001,608a,CJK UNIFIED IDEOGRAPH,,悊
d5 52,213  82,325 122,11010101 01010010,6090,CJK UNIFIED IDEOGRAPH,,悐
d5 53,213  83,325 123,11010101 01010011,6086,CJK UNIFIED IDEOGRAPH,,悆
d5 54,213  84,325 124,11010101 01010100,60be,CJK UNIFIED IDEOGRAPH,,悾
d5 55,213  85,325 125,11010101 01010101,60b0,CJK UNIFIED IDEOGRAPH,,悰
d5 56,213  86,325 126,11010101 01010110,60ba,CJK UNIFIED IDEOGRAPH,,悺
d5 57,213  87,325 127,11010101 01010111,60d3,CJK UNIFIED IDEOGRAPH,,惓
d5 58,213  88,325 130,11010101 01011000,60d4,CJK UNIFIED IDEOGRAPH,,惔
d5 59,213  89,325 131,11010101 01011001,60cf,CJK UNIFIED IDEOGRAPH,,惏
d5 5a,213  90,325 132,11010101 01011010,60e4,CJK UNIFIED IDEOGRAPH,,惤
d5 5b,213  91,325 133,11010101 01011011,60d9,CJK UNIFIED IDEOGRAPH,,惙
d5 5c,213  92,325 134,11010101 01011100,60dd,CJK UNIFIED IDEOGRAPH,,惝
d5 5d,213  93,325 135,11010101 01011101,60c8,CJK UNIFIED IDEOGRAPH,,惈
d5 5e,213  94,325 136,11010101 01011110,60b1,CJK UNIFIED IDEOGRAPH,,悱
d5 5f,213  95,325 137,11010101 01011111,60db,CJK UNIFIED IDEOGRAPH,,惛
d5 60,213  96,325 140,11010101 01100000,60b7,CJK UNIFIED IDEOGRAPH,,悷
d5 61,213  97,325 141,11010101 01100001,60ca,CJK UNIFIED IDEOGRAPH,,惊
d5 62,213  98,325 142,11010101 01100010,60bf,CJK UNIFIED IDEOGRAPH,,悿
d5 63,213  99,325 143,11010101 01100011,60c3,CJK UNIFIED IDEOGRAPH,,惃
d5 64,213 100,325 144,11010101 01100100,60cd,CJK UNIFIED IDEOGRAPH,,惍
d5 65,213 101,325 145,11010101 01100101,60c0,CJK UNIFIED IDEOGRAPH,,惀
d5 66,213 102,325 146,11010101 01100110,6332,CJK UNIFIED IDEOGRAPH,,挲
d5 67,213 103,325 147,11010101 01100111,6365,CJK UNIFIED IDEOGRAPH,,捥
d5 68,213 104,325 150,11010101 01101000,638a,CJK UNIFIED IDEOGRAPH,,掊
d5 69,213 105,325 151,11010101 01101001,6382,CJK UNIFIED IDEOGRAPH,,掂
d5 6a,213 106,325 152,11010101 01101010,637d,CJK UNIFIED IDEOGRAPH,,捽
d5 6b,213 107,325 153,11010101 01101011,63bd,CJK UNIFIED IDEOGRAPH,,掽
d5 6c,213 108,325 154,11010101 01101100,639e,CJK UNIFIED IDEOGRAPH,,掞
d5 6d,213 109,325 155,11010101 01101101,63ad,CJK UNIFIED IDEOGRAPH,,掭
d5 6e,213 110,325 156,11010101 01101110,639d,CJK UNIFIED IDEOGRAPH,,掝
d5 6f,213 111,325 157,11010101 01101111,6397,CJK UNIFIED IDEOGRAPH,,掗
d5 70,213 112,325 160,11010101 01110000,63ab,CJK UNIFIED IDEOGRAPH,,掫
d5 71,213 113,325 161,11010101 01110001,638e,CJK UNIFIED IDEOGRAPH,,掎
d5 72,213 114,325 162,11010101 01110010,636f,CJK UNIFIED IDEOGRAPH,,捯
d5 73,213 115,325 163,11010101 01110011,6387,CJK UNIFIED IDEOGRAPH,,掇
d5 74,213 116,325 164,11010101 01110100,6390,CJK UNIFIED IDEOGRAPH,,掐
d5 75,213 117,325 165,11010101 01110101,636e,CJK UNIFIED IDEOGRAPH,,据
d5 76,213 118,325 166,11010101 01110110,63af,CJK UNIFIED IDEOGRAPH,,掯
d5 77,213 119,325 167,11010101 01110111,6375,CJK UNIFIED IDEOGRAPH,,捵
d5 78,213 120,325 170,11010101 01111000,639c,CJK UNIFIED IDEOGRAPH,,掜
d5 79,213 121,325 171,11010101 01111001,636d,CJK UNIFIED IDEOGRAPH,,捭
d5 7a,213 122,325 172,11010101 01111010,63ae,CJK UNIFIED IDEOGRAPH,,掮
d5 7b,213 123,325 173,11010101 01111011,637c,CJK UNIFIED IDEOGRAPH,,捼
d5 7c,213 124,325 174,11010101 01111100,63a4,CJK UNIFIED IDEOGRAPH,,掤
d5 7d,213 125,325 175,11010101 01111101,633b,CJK UNIFIED IDEOGRAPH,,挻
d5 7e,213 126,325 176,11010101 01111110,639f,CJK UNIFIED IDEOGRAPH,,掟
d5 a1,213 161,325 241,11010101 10100001,6378,CJK UNIFIED IDEOGRAPH,,捸
d5 a2,213 162,325 242,11010101 10100010,6385,CJK UNIFIED IDEOGRAPH,,掅
d5 a3,213 163,325 243,11010101 10100011,6381,CJK UNIFIED IDEOGRAPH,,掁
d5 a4,213 164,325 244,11010101 10100100,6391,CJK UNIFIED IDEOGRAPH,,掑
d5 a5,213 165,325 245,11010101 10100101,638d,CJK UNIFIED IDEOGRAPH,,掍
d5 a6,213 166,325 246,11010101 10100110,6370,CJK UNIFIED IDEOGRAPH,,捰
d5 a7,213 167,325 247,11010101 10100111,6553,CJK UNIFIED IDEOGRAPH,,敓
d5 a8,213 168,325 250,11010101 10101000,65cd,CJK UNIFIED IDEOGRAPH,,旍
d5 a9,213 169,325 251,11010101 10101001,6665,CJK UNIFIED IDEOGRAPH,,晥
d5 aa,213 170,325 252,11010101 10101010,6661,CJK UNIFIED IDEOGRAPH,,晡
d5 ab,213 171,325 253,11010101 10101011,665b,CJK UNIFIED IDEOGRAPH,,晛
d5 ac,213 172,325 254,11010101 10101100,6659,CJK UNIFIED IDEOGRAPH,,晙
d5 ad,213 173,325 255,11010101 10101101,665c,CJK UNIFIED IDEOGRAPH,,晜
d5 ae,213 174,325 256,11010101 10101110,6662,CJK UNIFIED IDEOGRAPH,,晢
d5 af,213 175,325 257,11010101 10101111,6718,CJK UNIFIED IDEOGRAPH,,朘
d5 b0,213 176,325 260,11010101 10110000,6879,CJK UNIFIED IDEOGRAPH,,桹
d5 b1,213 177,325 261,11010101 10110001,6887,CJK UNIFIED IDEOGRAPH,,梇
d5 b2,213 178,325 262,11010101 10110010,6890,CJK UNIFIED IDEOGRAPH,,梐
d5 b3,213 179,325 263,11010101 10110011,689c,CJK UNIFIED IDEOGRAPH,,梜
d5 b4,213 180,325 264,11010101 10110100,686d,CJK UNIFIED IDEOGRAPH,,桭
d5 b5,213 181,325 265,11010101 10110101,686e,CJK UNIFIED IDEOGRAPH,,桮
d5 b6,213 182,325 266,11010101 10110110,68ae,CJK UNIFIED IDEOGRAPH,,梮
d5 b7,213 183,325 267,11010101 10110111,68ab,CJK UNIFIED IDEOGRAPH,,梫
d5 b8,213 184,325 270,11010101 10111000,6956,CJK UNIFIED IDEOGRAPH,,楖
d5 b9,213 185,325 271,11010101 10111001,686f,CJK UNIFIED IDEOGRAPH,,桯
d5 ba,213 186,325 272,11010101 10111010,68a3,CJK UNIFIED IDEOGRAPH,,梣
d5 bb,213 187,325 273,11010101 10111011,68ac,CJK UNIFIED IDEOGRAPH,,梬
d5 bc,213 188,325 274,11010101 10111100,68a9,CJK UNIFIED IDEOGRAPH,,梩
d5 bd,213 189,325 275,11010101 10111101,6875,CJK UNIFIED IDEOGRAPH,,桵
d5 be,213 190,325 276,11010101 10111110,6874,CJK UNIFIED IDEOGRAPH,,桴
d5 bf,213 191,325 277,11010101 10111111,68b2,CJK UNIFIED IDEOGRAPH,,梲
d5 c0,213 192,325 300,11010101 11000000,688f,CJK UNIFIED IDEOGRAPH,,梏
d5 c1,213 193,325 301,11010101 11000001,6877,CJK UNIFIED IDEOGRAPH,,桷
d5 c2,213 194,325 302,11010101 11000010,6892,CJK UNIFIED IDEOGRAPH,,梒
d5 c3,213 195,325 303,11010101 11000011,687c,CJK UNIFIED IDEOGRAPH,,桼
d5 c4,213 196,325 304,11010101 11000100,686b,CJK UNIFIED IDEOGRAPH,,桫
d5 c5,213 197,325 305,11010101 11000101,6872,CJK UNIFIED IDEOGRAPH,,桲
d5 c6,213 198,325 306,11010101 11000110,68aa,CJK UNIFIED IDEOGRAPH,,梪
d5 c7,213 199,325 307,11010101 11000111,6880,CJK UNIFIED IDEOGRAPH,,梀
d5 c8,213 200,325 310,11010101 11001000,6871,CJK UNIFIED IDEOGRAPH,,桱
d5 c9,213 201,325 311,11010101 11001001,687e,CJK UNIFIED IDEOGRAPH,,桾
d5 ca,213 202,325 312,11010101 11001010,689b,CJK UNIFIED IDEOGRAPH,,梛
d5 cb,213 203,325 313,11010101 11001011,6896,CJK UNIFIED IDEOGRAPH,,梖
d5 cc,213 204,325 314,11010101 11001100,688b,CJK UNIFIED IDEOGRAPH,,梋
d5 cd,213 205,325 315,11010101 11001101,68a0,CJK UNIFIED IDEOGRAPH,,梠
d5 ce,213 206,325 316,11010101 11001110,6889,CJK UNIFIED IDEOGRAPH,,梉
d5 cf,213 207,325 317,11010101 11001111,68a4,CJK UNIFIED IDEOGRAPH,,梤
d5 d0,213 208,325 320,11010101 11010000,6878,CJK UNIFIED IDEOGRAPH,,桸
d5 d1,213 209,325 321,11010101 11010001,687b,CJK UNIFIED IDEOGRAPH,,桻
d5 d2,213 210,325 322,11010101 11010010,6891,CJK UNIFIED IDEOGRAPH,,梑
d5 d3,213 211,325 323,11010101 11010011,688c,CJK UNIFIED IDEOGRAPH,,梌
d5 d4,213 212,325 324,11010101 11010100,688a,CJK UNIFIED IDEOGRAPH,,梊
d5 d5,213 213,325 325,11010101 11010101,687d,CJK UNIFIED IDEOGRAPH,,桽
d5 d6,213 214,325 326,11010101 11010110,6b36,CJK UNIFIED IDEOGRAPH,,欶
d5 d7,213 215,325 327,11010101 11010111,6b33,CJK UNIFIED IDEOGRAPH,,欳
d5 d8,213 216,325 330,11010101 11011000,6b37,CJK UNIFIED IDEOGRAPH,,欷
d5 d9,213 217,325 331,11010101 11011001,6b38,CJK UNIFIED IDEOGRAPH,,欸
d5 da,213 218,325 332,11010101 11011010,6b91,CJK UNIFIED IDEOGRAPH,,殑
d5 db,213 219,325 333,11010101 11011011,6b8f,CJK UNIFIED IDEOGRAPH,,殏
d5 dc,213 220,325 334,11010101 11011100,6b8d,CJK UNIFIED IDEOGRAPH,,殍
d5 dd,213 221,325 335,11010101 11011101,6b8e,CJK UNIFIED IDEOGRAPH,,殎
d5 de,213 222,325 336,11010101 11011110,6b8c,CJK UNIFIED IDEOGRAPH,,殌
d5 df,213 223,325 337,11010101 11011111,6c2a,CJK UNIFIED IDEOGRAPH,,氪
d5 e0,213 224,325 340,11010101 11100000,6dc0,CJK UNIFIED IDEOGRAPH,,淀
d5 e1,213 225,325 341,11010101 11100001,6dab,CJK UNIFIED IDEOGRAPH,,涫
d5 e2,213 226,325 342,11010101 11100010,6db4,CJK UNIFIED IDEOGRAPH,,涴
d5 e3,213 227,325 343,11010101 11100011,6db3,CJK UNIFIED IDEOGRAPH,,涳
d5 e4,213 228,325 344,11010101 11100100,6e74,CJK UNIFIED IDEOGRAPH,,湴
d5 e5,213 229,325 345,11010101 11100101,6dac,CJK UNIFIED IDEOGRAPH,,涬
d5 e6,213 230,325 346,11010101 11100110,6de9,CJK UNIFIED IDEOGRAPH,,淩
d5 e7,213 231,325 347,11010101 11100111,6de2,CJK UNIFIED IDEOGRAPH,,淢
d5 e8,213 232,325 350,11010101 11101000,6db7,CJK UNIFIED IDEOGRAPH,,涷
d5 e9,213 233,325 351,11010101 11101001,6df6,CJK UNIFIED IDEOGRAPH,,淶
d5 ea,213 234,325 352,11010101 11101010,6dd4,CJK UNIFIED IDEOGRAPH,,淔
d5 eb,213 235,325 353,11010101 11101011,6e00,CJK UNIFIED IDEOGRAPH,,渀
d5 ec,213 236,325 354,11010101 11101100,6dc8,CJK UNIFIED IDEOGRAPH,,淈
d5 ed,213 237,325 355,11010101 11101101,6de0,CJK UNIFIED IDEOGRAPH,,淠
d5 ee,213 238,325 356,11010101 11101110,6ddf,CJK UNIFIED IDEOGRAPH,,淟
d5 ef,213 239,325 357,11010101 11101111,6dd6,CJK UNIFIED IDEOGRAPH,,淖
d5 f0,213 240,325 360,11010101 11110000,6dbe,CJK UNIFIED IDEOGRAPH,,涾
d5 f1,213 241,325 361,11010101 11110001,6de5,CJK UNIFIED IDEOGRAPH,,淥
d5 f2,213 242,325 362,11010101 11110010,6ddc,CJK UNIFIED IDEOGRAPH,,淜
d5 f3,213 243,325 363,11010101 11110011,6ddd,CJK UNIFIED IDEOGRAPH,,淝
d5 f4,213 244,325 364,11010101 11110100,6ddb,CJK UNIFIED IDEOGRAPH,,淛
d5 f5,213 245,325 365,11010101 11110101,6df4,CJK UNIFIED IDEOGRAPH,,淴
d5 f6,213 246,325 366,11010101 11110110,6dca,CJK UNIFIED IDEOGRAPH,,淊
d5 f7,213 247,325 367,11010101 11110111,6dbd,CJK UNIFIED IDEOGRAPH,,涽
d5 f8,213 248,325 370,11010101 11111000,6ded,CJK UNIFIED IDEOGRAPH,,淭
d5 f9,213 249,325 371,11010101 11111001,6df0,CJK UNIFIED IDEOGRAPH,,淰
d5 fa,213 250,325 372,11010101 11111010,6dba,CJK UNIFIED IDEOGRAPH,,涺
d5 fb,213 251,325 373,11010101 11111011,6dd5,CJK UNIFIED IDEOGRAPH,,淕
d5 fc,213 252,325 374,11010101 11111100,6dc2,CJK UNIFIED IDEOGRAPH,,淂
d5 fd,213 253,325 375,11010101 11111101,6dcf,CJK UNIFIED IDEOGRAPH,,淏
d5 fe,213 254,325 376,11010101 11111110,6dc9,CJK UNIFIED IDEOGRAPH,,淉
d6 40,214  64,326 100,11010110 01000000,6dd0,CJK UNIFIED IDEOGRAPH,,淐
d6 41,214  65,326 101,11010110 01000001,6df2,CJK UNIFIED IDEOGRAPH,,淲
d6 42,214  66,326 102,11010110 01000010,6dd3,CJK UNIFIED IDEOGRAPH,,淓
d6 43,214  67,326 103,11010110 01000011,6dfd,CJK UNIFIED IDEOGRAPH,,淽
d6 44,214  68,326 104,11010110 01000100,6dd7,CJK UNIFIED IDEOGRAPH,,淗
d6 45,214  69,326 105,11010110 01000101,6dcd,CJK UNIFIED IDEOGRAPH,,淍
d6 46,214  70,326 106,11010110 01000110,6de3,CJK UNIFIED IDEOGRAPH,,淣
d6 47,214  71,326 107,11010110 01000111,6dbb,CJK UNIFIED IDEOGRAPH,,涻
d6 48,214  72,326 110,11010110 01001000,70fa,CJK UNIFIED IDEOGRAPH,,烺
d6 49,214  73,326 111,11010110 01001001,710d,CJK UNIFIED IDEOGRAPH,,焍
d6 4a,214  74,326 112,11010110 01001010,70f7,CJK UNIFIED IDEOGRAPH,,烷
d6 4b,214  75,326 113,11010110 01001011,7117,CJK UNIFIED IDEOGRAPH,,焗
d6 4c,214  76,326 114,11010110 01001100,70f4,CJK UNIFIED IDEOGRAPH,,烴
d6 4d,214  77,326 115,11010110 01001101,710c,CJK UNIFIED IDEOGRAPH,,焌
d6 4e,214  78,326 116,11010110 01001110,70f0,CJK UNIFIED IDEOGRAPH,,烰
d6 4f,214  79,326 117,11010110 01001111,7104,CJK UNIFIED IDEOGRAPH,,焄
d6 50,214  80,326 120,11010110 01010000,70f3,CJK UNIFIED IDEOGRAPH,,烳
d6 51,214  81,326 121,11010110 01010001,7110,CJK UNIFIED IDEOGRAPH,,焐
d6 52,214  82,326 122,11010110 01010010,70fc,CJK UNIFIED IDEOGRAPH,,烼
d6 53,214  83,326 123,11010110 01010011,70ff,CJK UNIFIED IDEOGRAPH,,烿
d6 54,214  84,326 124,11010110 01010100,7106,CJK UNIFIED IDEOGRAPH,,焆
d6 55,214  85,326 125,11010110 01010101,7113,CJK UNIFIED IDEOGRAPH,,焓
d6 56,214  86,326 126,11010110 01010110,7100,CJK UNIFIED IDEOGRAPH,,焀
d6 57,214  87,326 127,11010110 01010111,70f8,CJK UNIFIED IDEOGRAPH,,烸
d6 58,214  88,326 130,11010110 01011000,70f6,CJK UNIFIED IDEOGRAPH,,烶
d6 59,214  89,326 131,11010110 01011001,710b,CJK UNIFIED IDEOGRAPH,,焋
d6 5a,214  90,326 132,11010110 01011010,7102,CJK UNIFIED IDEOGRAPH,,焂
d6 5b,214  91,326 133,11010110 01011011,710e,CJK UNIFIED IDEOGRAPH,,焎
d6 5c,214  92,326 134,11010110 01011100,727e,CJK UNIFIED IDEOGRAPH,,牾
d6 5d,214  93,326 135,11010110 01011101,727b,CJK UNIFIED IDEOGRAPH,,牻
d6 5e,214  94,326 136,11010110 01011110,727c,CJK UNIFIED IDEOGRAPH,,牼
d6 5f,214  95,326 137,11010110 01011111,727f,CJK UNIFIED IDEOGRAPH,,牿
d6 60,214  96,326 140,11010110 01100000,731d,CJK UNIFIED IDEOGRAPH,,猝
d6 61,214  97,326 141,11010110 01100001,7317,CJK UNIFIED IDEOGRAPH,,猗
d6 62,214  98,326 142,11010110 01100010,7307,CJK UNIFIED IDEOGRAPH,,猇
d6 63,214  99,326 143,11010110 01100011,7311,CJK UNIFIED IDEOGRAPH,,猑
d6 64,214 100,326 144,11010110 01100100,7318,CJK UNIFIED IDEOGRAPH,,猘
d6 65,214 101,326 145,11010110 01100101,730a,CJK UNIFIED IDEOGRAPH,,猊
d6 66,214 102,326 146,11010110 01100110,7308,CJK UNIFIED IDEOGRAPH,,猈
d6 67,214 103,326 147,11010110 01100111,72ff,CJK UNIFIED IDEOGRAPH,,狿
d6 68,214 104,326 150,11010110 01101000,730f,CJK UNIFIED IDEOGRAPH,,猏
d6 69,214 105,326 151,11010110 01101001,731e,CJK UNIFIED IDEOGRAPH,,猞
d6 6a,214 106,326 152,11010110 01101010,7388,CJK UNIFIED IDEOGRAPH,,玈
d6 6b,214 107,326 153,11010110 01101011,73f6,CJK UNIFIED IDEOGRAPH,,珶
d6 6c,214 108,326 154,11010110 01101100,73f8,CJK UNIFIED IDEOGRAPH,,珸
d6 6d,214 109,326 155,11010110 01101101,73f5,CJK UNIFIED IDEOGRAPH,,珵
d6 6e,214 110,326 156,11010110 01101110,7404,CJK UNIFIED IDEOGRAPH,,琄
d6 6f,214 111,326 157,11010110 01101111,7401,CJK UNIFIED IDEOGRAPH,,琁
d6 70,214 112,326 160,11010110 01110000,73fd,CJK UNIFIED IDEOGRAPH,,珽
d6 71,214 113,326 161,11010110 01110001,7407,CJK UNIFIED IDEOGRAPH,,琇
